Customer_ID,Amount_Spent,Customer_Age,Order_Returns
1236,3708,44,0
1236,4137,44,1
1237,1068,54,1
1237,780,54,1
1237,2020,54,1
1238,798,55,1
1238,606,55,0
1238,5209,55,0
1238,4780,55,1
1238,1314,55,0
1238,4956,55,0
1238,4212,55,1
1238,3187,55,1
1239,1139,51,0
1239,2783,51,1
1239,3430,51,1
1239,4761,51,0
1239,953,51,1
1240,4457,60,0
1240,3516,60,1
1240,2099,60,1
1241,4661,21,0
1241,5067,21,1
1242,1104,30,1
1242,1798,30,0
1242,4166,30,0
1242,2493,30,1
1243,2551,62,0
1243,4247,62,0
1243,2926,62,1
1244,2314,29,0
1244,2602,29,1
1244,2726,29,1
1244,1178,29,1
1244,3928,29,0
1244,4721,29,1
1244,1976,29,1
1245,3407,27,0
1246,1449,68,1
1246,2795,68,1
1246,677,68,1
1246,381,68,0
1246,2060,68,1
1246,1753,68,0
1247,2393,57,1
1247,4312,57,0
1247,806,57,1
1247,1053,57,1
1247,462,57,1
1247,636,57,1
1248,4447,34,1
1248,1399,34,0
1248,700,34,1
1249,4291,51,0
1249,3260,51,1
1249,4283,51,0
1249,291,51,1
1249,851,51,1
1249,5067,51,1
1250,1493,48,0
1250,1840,48,0
1250,1957,48,1
1251,671,40,0
1251,4612,40,0
1252,4577,44,0
1253,3009,69,0
1253,1320,69,1
1254,4835,22,1
1254,4022,22,1
1254,1286,22,1
1254,2670,22,0
1254,4823,22,1
1255,4003,26,1
1255,2523,26,0
1255,2152,26,0
1255,5124,26,1
1255,4032,26,1
1255,1075,26,0
1255,3033,26,0
1255,1797,26,0
1256,3010,22,0
1256,1029,22,1
1256,2061,22,1
1256,1630,22,1
1257,1701,66,1
1258,5296,65,0
1258,3649,65,1
1259,4914,22,1
1259,3267,22,0
1259,5021,22,1
1259,4516,22,1
1259,575,22,0
1259,2262,22,1
1259,811,22,0
1259,1925,22,1
1259,4190,22,1
1260,1594,65,1
1260,5160,65,1
1260,1199,65,0
1260,1724,65,1
1260,3266,65,1
1261,4186,60,0
1261,3660,60,0
1261,1415,60,1
1261,2653,60,0
1261,2045,60,0
1262,2329,39,0
1262,1455,39,1
1262,4055,39,1
1263,2909,40,1
1263,3136,40,0
1263,2285,40,1
1263,1699,40,1
1263,4545,40,0
1263,226,40,1
1264,2549,34,0
1264,2974,34,0
1264,4504,34,0
1265,2006,54,1
1265,4922,54,1
1265,2554,54,0
1265,3502,54,1
1265,766,54,0
1265,5017,54,1
1266,4564,45,1
1266,1584,45,0
1266,3438,45,0
1266,930,45,1
1267,2286,27,0
1267,4528,27,0
1267,1321,27,1
1268,487,66,0
1269,502,51,1
1269,2509,51,1
1269,1398,51,0
1269,298,51,1
1269,451,51,1
1270,5045,61,1
1270,4023,61,0
1270,4814,61,0
1270,3510,61,1
1271,2278,36,1
1271,2458,36,0
1272,2367,23,1
1272,3586,23,0
1272,547,23,0
1272,1009,23,0
1272,1986,23,0
1272,681,23,1
1272,1769,23,1
1272,2877,23,1
1273,3537,56,0
1273,3181,56,0
1273,1251,56,0
1273,875,56,1
1273,2414,56,1
1274,4054,40,0
1274,434,40,1
1274,2760,40,0
1274,2229,40,0
1274,2379,40,1
1275,4961,29,1
1275,4449,29,0
1275,4599,29,0
1275,4300,29,0
1275,3461,29,0
1276,4326,39,0
1276,4381,39,0
1276,4102,39,1
1276,1083,39,0
1276,3605,39,1
1277,1531,18,0
1277,1143,18,0
1277,1202,18,0
1277,4841,18,1
1278,2456,32,1
1278,702,32,0
1278,4290,32,1
1279,1739,45,0
1279,3212,45,0
1280,761,66,0
1280,1001,66,1
1281,272,24,0
1281,493,24,0
1281,577,24,0
1281,1809,24,1
1282,2301,70,0
1282,4231,70,1
1283,2058,23,0
1283,2061,23,1
1284,3259,33,0
1284,733,33,0
1284,3056,33,1
1284,4390,33,1
1284,5016,33,0
1284,1979,33,0
1285,1906,19,0
1285,1302,19,0
1286,2651,48,1
1286,1959,48,1
1286,2409,48,0
1286,3274,48,0
1286,741,48,0
1286,454,48,0
1287,2098,19,1
1287,397,19,0
1287,869,19,1
1287,3624,19,1
1287,4307,19,0
1287,2024,19,0
1287,361,19,1
1287,5002,19,0
1288,4937,66,1
1288,4447,66,1
1288,711,66,1
1289,3795,47,1
1289,2699,47,0
1289,4518,47,1
1289,1215,47,0
1289,3227,47,0
1289,630,47,0
1289,1155,47,0
1289,1909,47,0
1289,1225,47,1
1290,3241,36,1
1290,3418,36,1
1290,824,36,1
1290,3829,36,1
1290,211,36,1
1290,4799,36,1
1291,622,62,1
1291,2057,62,1
1292,4015,18,1
1292,3448,18,0
1292,4331,18,1
1292,2638,18,1
1292,3682,18,0
1292,3488,18,0
1293,4149,50,0
1293,3479,50,1
1293,5044,50,0
1294,1687,28,0
1294,449,28,0
1294,2014,28,1
1295,1124,35,0
1295,3264,35,0
1295,4263,35,0
1295,4359,35,1
1295,1019,35,1
1295,3708,35,1
1295,3293,35,0
1295,2147,35,1
1295,1046,35,1
1296,4949,26,0
1296,1782,26,1
1296,522,26,0
1296,3460,26,1
1297,4260,56,1
1297,1316,56,0
1297,4770,56,0
1298,644,57,1
1298,4025,57,1
1298,1983,57,0
1298,1025,57,0
1298,1747,57,1
1299,3108,36,1
1299,1536,36,0
1299,2343,36,1
1299,300,36,1
1299,5168,36,0
1299,3684,36,1
1300,2120,21,0
1300,2092,21,0
1300,3417,21,1
1300,472,21,1
1301,3929,58,0
1301,2314,58,1
1302,2528,69,0
1302,2262,69,0
1302,4835,69,0
1302,4689,69,0
1302,669,69,1
1302,773,69,0
1303,3063,44,0
1303,4462,44,0
1303,4643,44,0
1304,1996,58,1
1304,1143,58,0
1304,2028,58,0
1305,4052,25,1
1305,4220,25,1
1305,5052,25,0
1305,3927,25,0
1305,3799,25,0
1306,5054,19,1
1306,1232,19,0
1306,3569,19,1
1307,2201,63,0
1307,358,63,0
1307,4327,63,1
1307,5198,63,1
1307,1580,63,0
1307,3745,63,0
1307,1190,63,0
1308,2208,35,0
1308,1609,35,0
1308,2389,35,0
1308,4504,35,0
1308,1497,35,1
1309,4878,56,1
1309,4378,56,1
1309,5138,56,0
1309,2199,56,1
1309,1143,56,1
1309,3315,56,0
1310,1845,37,0
1310,4203,37,0
1310,511,37,0
1310,4716,37,0
1311,3784,31,0
1311,4629,31,1
1311,1355,31,1
1312,4574,60,1
1312,493,60,0
1312,1212,60,1
1313,4686,54,0
1313,4939,54,1
1313,1819,54,1
1313,2122,54,0
1313,4574,54,0
1314,609,50,0
1314,3721,50,1
1314,2596,50,1
1314,3282,50,1
1314,678,50,1
1314,1058,50,1
1315,3988,25,1
1315,3582,25,1
1315,2674,25,0
1315,4389,25,1
1315,2522,25,1
1315,2573,25,1
1316,1885,41,1
1316,1958,41,1
1316,2524,41,0
1316,1180,41,1
1317,2220,32,1
1317,4482,32,1
1317,3416,32,0
1317,1635,32,0
1318,1124,41,0
1318,3082,41,0
1318,1834,41,0
1318,1480,41,1
1319,1785,62,1
1319,2598,62,1
1319,2908,62,0
1319,5050,62,1
1320,593,23,1
1320,1943,23,1
1320,3736,23,1
1320,3229,23,1
1320,4998,23,1
1320,3874,23,0
1320,4403,23,0
1320,4818,23,0
1321,3895,20,0
1321,194,20,1
1321,1463,20,0
1321,1855,20,1
1321,3085,20,1
1322,5251,59,1
1322,706,59,1
1322,1809,59,0
1323,2067,34,1
1323,2273,34,0
1323,1555,34,0
1323,4015,34,1
1323,1524,34,1
1323,3138,34,1
1323,3986,34,0
1323,3576,34,1
1324,899,60,0
1324,2873,60,0
1324,3828,60,0
1325,4879,28,1
1325,1099,28,1
1325,781,28,1
1325,1752,28,1
1326,1186,50,1
1326,5078,50,0
1326,1475,50,1
1326,2498,50,1
1326,2011,50,0
1327,2281,46,1
1327,3260,46,1
1327,1908,46,0
1327,4829,46,1
1327,4886,46,0
1328,903,27,1
1328,2488,27,1
1329,4974,27,1
1329,378,27,1
1329,271,27,1
1329,679,27,1
1329,277,27,0
1330,1252,20,0
1330,4368,20,1
1330,451,20,0
1330,831,20,1
1331,2980,20,0
1331,3699,20,1
1331,2200,20,0
1331,1361,20,0
1331,326,20,0
1331,3329,20,1
1332,2422,60,1
1332,3197,60,0
1333,1463,29,0
1333,3264,29,1
1333,3586,29,0
1333,3995,29,0
1333,1187,29,1
1333,1362,29,0
1334,5138,66,1
1334,5018,66,1
1334,4920,66,1
1334,4955,66,0
1334,1928,66,0
1334,3378,66,1
1335,5156,37,0
1335,499,37,1
1336,989,59,1
1336,4084,59,0
1337,4076,62,1
1338,1681,19,1
1338,1557,19,0
1338,3367,19,1
1339,3960,22,0
1339,4746,22,0
1339,1355,22,0
1340,1722,28,1
1341,2768,54,1
1341,4411,54,1
1341,3932,54,0
1341,1413,54,1
1341,2377,54,0
1341,3405,54,1
1341,3440,54,1
1341,676,54,0
1342,2559,28,0
1342,808,28,1
1342,3696,28,0
1343,3040,45,0
1343,1587,45,0
1344,2744,19,0
1344,1627,19,0
1344,1011,19,1
1344,4073,19,1
1344,1273,19,0
1344,3400,19,0
1344,286,19,1
1344,3951,19,1
1344,3313,19,0
1344,1337,19,1
1345,4272,31,1
1345,3269,31,1
1345,2148,31,0
1345,2888,31,0
1345,1709,31,1
1345,2984,31,1
1346,1412,26,1
1346,4629,26,1
1346,5010,26,1
1346,2998,26,1
1346,3915,26,0
1346,3614,26,0
1347,2490,57,1
1347,4388,57,0
1347,961,57,0
1347,1196,57,0
1348,2330,28,0
1348,1825,28,0
1348,4829,28,1
1348,4535,28,1
1349,1611,47,0
1349,2704,47,1
1349,1290,47,1
1349,3408,47,0
1350,3073,51,1
1350,1211,51,0
1350,2655,51,0
1350,1492,51,0
1351,4618,47,1
1351,571,47,0
1351,4749,47,0
1351,1643,47,0
1351,651,47,1
1351,3961,47,1
1352,581,58,0
1352,500,58,1
1352,2167,58,0
1352,1095,58,1
1353,3759,31,1
1353,2957,31,0
1353,840,31,0
1353,3217,31,0
1354,4051,28,0
1354,4678,28,0
1354,1762,28,0
1354,771,28,0
1354,3582,28,1
1355,1568,62,1
1355,1246,62,1
1355,3402,62,0
1356,265,38,0
1356,4531,38,1
1356,1855,38,1
1356,3874,38,0
1356,2200,38,0
1356,3297,38,0
1356,3744,38,1
1356,1029,38,1
1356,1949,38,0
1357,2251,37,0
1357,4622,37,0
1357,4111,37,1
1357,4619,37,0
1358,767,51,1
1358,787,51,0
1358,2136,51,0
1359,153,20,0
1360,4402,66,1
1360,4166,66,1
1360,937,66,0
1360,2072,66,1
1361,3993,45,0
1361,4320,45,0
1362,3586,45,1
1362,2931,45,0
1362,1711,45,1
1362,1568,45,1
1362,3598,45,1
1362,4414,45,1
1362,2527,45,0
1363,2873,21,0
1363,1333,21,0
1363,4268,21,0
1363,3870,21,1
1364,4481,62,0
1364,3737,62,0
1364,3414,62,1
1364,3731,62,0
1364,990,62,0
1365,426,50,0
1365,1827,50,1
1365,3268,50,1
1365,3228,50,0
1365,444,50,1
1365,1357,50,1
1365,3293,50,1
1365,2681,50,1
1365,2615,50,1
1366,3992,23,1
1366,2835,23,1
1366,4512,23,1
1367,3869,46,1
1367,4434,46,0
1367,5007,46,1
1368,4373,33,1
1368,224,33,1
1368,2667,33,1
1369,845,46,0
1369,1913,46,0
1369,3655,46,1
1369,4448,46,0
1369,4385,46,0
1370,4793,33,1
1370,960,33,1
1370,3947,33,1
1370,3643,33,0
1370,4359,33,0
1370,5121,33,1
1370,1963,33,1
1371,4569,28,0
1371,685,28,1
1371,874,28,1
1371,1461,28,1
1371,2385,28,0
1371,4056,28,0
1371,1694,28,0
1372,600,57,0
1372,3126,57,0
1372,1725,57,1
1372,1645,57,0
1372,4130,57,1
1372,4473,57,0
1373,1445,42,0
1373,5016,42,1
1373,4726,42,1
1373,2526,42,0
1373,1241,42,0
1374,1887,37,1
1375,410,70,1
1375,680,70,0
1375,4671,70,1
1375,4220,70,1
1375,5206,70,1
1375,2536,70,1
1375,3864,70,0
1376,3327,29,1
1376,3645,29,1
1376,3113,29,0
1376,4933,29,1
1377,1972,26,0
1377,740,26,0
1377,1971,26,0
1377,3768,26,1
1377,818,26,0
1377,2594,26,1
1378,2658,46,0
1378,3516,46,1
1378,3387,46,0
1378,2401,46,0
1378,3976,46,0
1378,906,46,1
1378,1433,46,1
1379,4266,21,1
1379,3159,21,1
1379,2450,21,0
1379,4853,21,0
1379,4876,21,0
1380,388,39,1
1380,1880,39,0
1380,4358,39,1
1380,2314,39,0
1381,541,18,1
1381,3081,18,0
1382,2217,31,1
1383,2678,20,0
1383,318,20,1
1383,1532,20,1
1383,3168,20,1
1384,5127,52,1
1384,4906,52,0
1384,3084,52,0
1384,2902,52,1
1384,4445,52,1
1384,3741,52,1
1385,223,38,0
1385,2100,38,0
1385,1226,38,0
1385,1230,38,1
1386,367,41,1
1386,2789,41,1
1387,2294,38,0
1387,2636,38,1
1387,1920,38,0
1387,4754,38,0
1387,591,38,1
1388,3736,54,0
1388,2658,54,0
1388,3054,54,0
1388,3548,54,1
1389,4320,59,1
1389,700,59,1
1389,2604,59,0
1390,3995,33,0
1390,4513,33,0
1390,5093,33,0
1390,1124,33,1
1390,2326,33,0
1390,1449,33,0
1391,1248,53,0
1391,602,53,0
1391,1210,53,0
1391,4169,53,1
1391,2639,53,1
1391,5072,53,1
1392,4212,51,1
1392,1491,51,1
1392,4063,51,1
1392,4243,51,0
1392,405,51,1
1392,2184,51,1
1392,4279,51,1
1392,2848,51,0
1393,2715,19,0
1393,1029,19,1
1393,4267,19,0
1393,4800,19,0
1394,1002,22,1
1394,4338,22,1
1394,4628,22,1
1394,2319,22,1
1395,985,59,0
1396,2124,33,0
1396,4225,33,0
1396,3829,33,1
1396,2285,33,1
1396,773,33,0
1397,343,49,1
1397,3269,49,0
1397,1469,49,0
1397,473,49,0
1398,2821,61,0
1398,4277,61,0
1399,594,20,1
1399,819,20,0
1399,3216,20,1
1399,923,20,0
1399,796,20,0
1400,4889,64,0
1400,1764,64,1
1400,1045,64,1
1400,3567,64,0
1400,2742,64,1
1401,686,33,1
1401,507,33,1
1401,4853,33,1
1401,2706,33,0
1401,3620,33,0
1401,1463,33,1
1401,3335,33,1
1401,2666,33,0
1402,4482,39,1
1402,1040,39,1
1402,3124,39,1
1402,4266,39,0
1402,3365,39,1
1402,1657,39,0
1403,385,26,1
1403,2119,26,1
1403,4741,26,1
1404,1989,31,0
1404,1908,31,1
1404,787,31,0
1404,2322,31,0
1404,3708,31,1
1404,733,31,1
1404,184,31,0
1404,2332,31,1
1404,4769,31,0
1404,2073,31,0
1405,2597,50,0
1405,954,50,0
1405,4469,50,1
1405,3362,50,0
1405,4172,50,1
1406,4996,60,1
1406,365,60,1
1406,4378,60,1
1406,2408,60,0
1406,5137,60,0
1406,504,60,1
1407,258,46,0
1407,4786,46,0
1408,3005,46,1
1408,3771,46,0
1408,4040,46,1
1408,3111,46,1
1409,4291,54,0
1409,1265,54,0
1410,2153,47,1
1410,3882,47,0
1410,897,47,0
1411,1620,66,1
1411,4636,66,0
1411,4652,66,1
1412,5036,63,0
1412,1241,63,1
1413,4449,23,0
1413,4522,23,0
1413,1718,23,0
1414,856,19,1
1414,3323,19,1
1414,1388,19,0
1415,3954,29,0
1415,2758,29,0
1415,813,29,1
1415,1085,29,0
1415,1561,29,1
1416,4692,70,1
1416,5121,70,1
1416,3543,70,0
1416,5059,70,0
1416,2358,70,0
1416,3605,70,0
1417,3804,56,0
1417,3904,56,1
1417,3080,56,1
1417,3947,56,1
1418,2761,51,0
1418,1078,51,0
1418,5102,51,0
1418,2066,51,0
1418,1337,51,1
1419,1551,58,0
1419,1160,58,1
1420,4357,42,1
1420,3294,42,0
1420,2330,42,1
1420,1457,42,1
1420,641,42,0
1420,5071,42,1
1421,1355,45,1
1421,4187,45,1
1421,4926,45,1
1421,2775,45,0
1421,3580,45,1
1421,1121,45,0
1422,4168,32,0
1422,4153,32,0
1422,4811,32,1
1423,3947,54,1
1423,3676,54,1
1423,1527,54,0
1424,1826,66,1
1424,4521,66,1
1424,2360,66,0
1424,2872,66,1
1425,550,40,0
1425,1126,40,1
1426,758,46,0
1426,1573,46,0
1426,2035,46,0
1426,731,46,1
1426,3730,46,0
1426,1579,46,1
1427,5104,35,0
1427,2782,35,1
1428,4274,43,1
1428,4068,43,1
1429,3285,64,0
1430,3381,58,0
1430,2618,58,1
1431,3289,58,0
1431,5271,58,0
1431,3979,58,1
1432,574,25,0
1432,969,25,0
1432,1282,25,0
1432,1304,25,0
1433,4701,44,1
1433,1180,44,1
1433,4485,44,0
1433,1343,44,1
1433,2429,44,0
1433,357,44,0
1433,4186,44,0
1434,2012,57,1
1434,1955,57,1
1434,317,57,0
1434,1763,57,0
1435,4714,54,1
1435,3572,54,1
1435,5046,54,0
1436,953,35,1
1436,2404,35,0
1436,2536,35,0
1436,2053,35,1
1437,655,51,1
1437,3064,51,1
1437,1677,51,1
1437,4108,51,0
1437,1689,51,0
1437,3992,51,1
1438,5211,53,1
1438,2979,53,0
1438,1539,53,0
1439,3796,62,1
1439,4027,62,1
1439,3756,62,1
1440,5151,61,0
1440,4900,61,1
1440,922,61,0
1440,5206,61,1
1441,2196,36,0
1441,379,36,0
1441,4306,36,1
1442,2538,45,1
1442,4062,45,1
1442,2969,45,1
1442,2183,45,0
1442,4249,45,0
1442,2918,45,0
1443,3238,44,0
1443,3188,44,0
1443,1499,44,0
1443,2068,44,0
1443,4533,44,0
1443,2027,44,0
1444,339,45,0
1444,931,45,0
1445,3827,36,0
1445,2777,36,0
1445,2926,36,1
1445,970,36,1
1445,1371,36,1
1445,2682,36,1
1445,2946,36,0
1446,3576,37,1
1446,2563,37,0
1446,1312,37,1
1447,4688,24,1
1447,872,24,0
1447,1658,24,1
1448,1125,59,1
1448,2957,59,1
1448,1413,59,1
1448,1703,59,0
1449,4347,54,0
1450,1538,30,1
1450,2144,30,0
1450,1054,30,1
1450,4506,30,0
1451,2993,21,1
1451,3540,21,0
1451,3492,21,1
1452,969,20,1
1452,718,20,0
1452,1168,20,1
1452,2660,20,1
1452,1989,20,0
1453,5168,41,1
1453,2596,41,0
1453,1406,41,1
1453,768,41,0
1453,2669,41,0
1453,3531,41,0
1454,2832,35,1
1454,1503,35,1
1454,1360,35,0
1454,2718,35,0
1454,5017,35,1
1455,1928,26,0
1455,5103,26,1
1455,3855,26,0
1455,1902,26,1
1455,1089,26,0
1455,4063,26,0
1455,3225,26,0
1455,647,26,1
1456,2619,49,1
1456,559,49,0
1457,672,20,1
1457,408,20,0
1457,1762,20,1
1457,1903,20,0
1457,4326,20,0
1457,3457,20,0
1458,396,24,0
1458,4367,24,0
1458,538,24,0
1458,1054,24,0
1458,1491,24,1
1458,3132,24,1
1458,4794,24,1
1459,4408,25,1
1459,2032,25,0
1459,4447,25,1
1459,1704,25,1
1459,3883,25,1
1459,2334,25,0
1460,3673,63,1
1460,2194,63,0
1460,1608,63,1
1460,3000,63,0
1461,3288,32,1
1461,1785,32,1
1462,2706,24,1
1463,367,33,0
1463,1604,33,1
1463,4924,33,0
1464,333,50,0
1464,2029,50,1
1464,2724,50,0
1464,4216,50,1
1464,5240,50,1
1464,2668,50,0
1464,2992,50,1
1464,448,50,1
1465,4870,27,1
1466,4113,56,1
1466,1626,56,1
1466,952,56,1
1466,4602,56,1
1466,5173,56,0
1466,4170,56,0
1467,4998,54,0
1467,5020,54,0
1467,2059,54,0
1467,280,54,1
1467,2088,54,1
1467,3604,54,1
1468,807,53,0
1468,2525,53,1
1468,434,53,0
1468,4176,53,0
1469,3545,64,1
1469,3890,64,0
1469,3786,64,1
1469,1835,64,0
1470,3533,36,1
1470,1858,36,0
1470,1890,36,0
1470,4513,36,1
1471,1883,23,0
1471,2810,23,1
1472,4773,54,1
1473,2449,67,0
1473,2720,67,0
1473,666,67,1
1473,3209,67,0
1473,4655,67,0
1473,3606,67,1
1474,3112,18,1
1474,5069,18,0
1474,3654,18,1
1475,4921,44,1
1475,4514,44,1
1475,4339,44,0
1475,783,44,0
1475,3449,44,1
1475,5048,44,0
1475,4447,44,0
1476,3738,29,0
1476,363,29,0
1476,3142,29,1
1476,2826,29,1
1477,4413,31,0
1477,1082,31,0
1477,3459,31,1
1478,511,22,0
1478,1999,22,0
1478,673,22,0
1479,392,48,0
1479,4026,48,0
1480,2106,32,1
1480,3234,32,1
1480,3897,32,0
1480,1633,32,0
1480,2385,32,1
1481,4694,23,0
1481,1924,23,0
1481,3965,23,0
1481,1829,23,0
1481,4024,23,0
1481,4015,23,1
1481,3403,23,0
1481,4109,23,0
1481,354,23,1
1481,2919,23,0
1482,4600,65,0
1482,5169,65,0
1482,1369,65,1
1482,4085,65,0
1482,1075,65,1
1483,1137,25,1
1483,950,25,1
1483,2158,25,0
1483,4397,25,0
1483,3816,25,0
1484,2597,54,0
1484,4821,54,0
1484,4281,54,1
1485,3515,53,1
1485,4785,53,0
1485,1218,53,1
1486,2018,32,0
1486,3736,32,0
1487,2917,19,0
1487,3990,19,0
1487,645,19,1
1487,1703,19,0
1487,466,19,0
1488,1137,56,0
1488,2949,56,1
1488,723,56,1
1488,638,56,1
1489,1128,48,0
1489,1583,48,0
1489,5034,48,1
1489,2137,48,1
1490,4802,36,1
1490,1132,36,1
1490,3792,36,1
1490,2507,36,0
1491,1619,47,0
1491,3728,47,0
1491,5035,47,0
1491,1103,47,0
1491,1160,47,0
1492,1670,32,0
1492,1206,32,1
1492,1265,32,1
1493,2307,64,1
1493,2343,64,0
1493,2320,64,0
1494,1702,59,1
1494,335,59,1
1494,3194,59,1
1494,4367,59,0
1495,2499,36,1
1495,3608,36,0
1495,5163,36,1
1496,1137,38,1
1496,267,38,1
1497,4533,63,0
1497,2474,63,1
1497,4260,63,0
1498,3960,20,0
1498,4926,20,0
1498,4896,20,0
1499,2777,38,0
1499,4689,38,0
1499,4624,38,1
1499,955,38,0
1499,976,38,1
1500,3778,39,1
1500,4617,39,1
1500,2222,39,0
1500,3551,39,0
1500,4418,39,1
1500,4447,39,1
1501,4513,67,1
1502,1604,60,0
1502,3619,60,0
1503,811,24,0
1503,4982,24,1
1503,4225,24,0
1503,795,24,0
1504,2988,20,1
1504,2511,20,1
1504,1224,20,0
1505,2256,49,1
1505,4765,49,1
1505,2636,49,1
1505,1397,49,0
1505,834,49,1
1505,4964,49,0
1506,3684,53,1
1506,4961,53,0
1506,4128,53,1
1506,1835,53,0
1506,508,53,1
1507,5115,52,0
1507,4496,52,0
1508,1751,33,1
1508,654,33,0
1508,2054,33,0
1508,3060,33,0
1508,257,33,1
1508,3309,33,1
1508,4245,33,1
1508,1455,33,0
1508,2097,33,0
1509,4127,23,1
1509,1892,23,0
1509,4644,23,0
1510,1323,46,0
1510,3936,46,1
1510,2085,46,1
1511,3698,49,0
1511,2509,49,1
1511,2085,49,0
1511,4847,49,0
1511,3761,49,0
1511,1400,49,1
1512,1547,60,0
1512,4596,60,1
1512,581,60,1
1512,799,60,1
1512,4954,60,1
1512,2543,60,0
1512,5109,60,0
1513,2738,21,0
1513,3962,21,0
1514,1183,42,0
1514,1526,42,0
1514,4280,42,0
1514,499,42,1
1514,1826,42,0
1514,2842,42,0
1515,3608,33,0
1515,1707,33,1
1516,970,22,0
1516,734,22,1
1517,1223,39,0
1518,4528,61,0
1518,1762,61,0
1518,1812,61,1
1518,3598,61,0
1518,3306,61,0
1518,4134,61,0
1518,475,61,0
1519,2264,29,0
1519,3065,29,0
1519,517,29,0
1519,4927,29,1
1520,3651,38,0
1520,1032,38,0
1521,907,58,0
1521,3907,58,0
1521,974,58,0
1521,1951,58,0
1521,4403,58,0
1522,4887,68,0
1522,4471,68,1
1523,2704,62,0
1523,2233,62,0
1524,513,37,0
1524,3690,37,0
1524,4667,37,1
1524,922,37,0
1524,2559,37,0
1524,4636,37,1
1524,4836,37,0
1524,3563,37,0
1525,5154,44,1
1525,4063,44,1
1525,1532,44,1
1525,2637,44,1
1525,1874,44,0
1526,232,29,0
1526,1294,29,0
1526,1078,29,0
1527,2264,63,0
1527,3664,63,0
1527,4033,63,1
1527,5240,63,0
1527,2024,63,0
1527,2956,63,1
1527,2943,63,1
1528,2117,58,0
1529,3005,63,0
1529,2067,63,1
1529,4321,63,1
1529,3655,63,1
1530,2079,34,1
1530,1683,34,0
1530,1858,34,1
1530,558,34,1
1531,1209,19,1
1531,2147,19,0
1531,3346,19,0
1531,1552,19,0
1531,1409,19,1
1531,1484,19,1
1531,1008,19,1
1532,5152,35,1
1532,1364,35,1
1532,1792,35,0
1532,2345,35,1
1533,1076,61,1
1533,1792,61,1
1533,3094,61,1
1534,4900,38,0
1534,2860,38,0
1534,4192,38,0
1535,5295,60,1
1535,670,60,1
1536,2604,29,1
1536,3282,29,1
1536,877,29,1
1537,2521,19,1
1537,2145,19,0
1537,2191,19,1
1538,2039,26,1
1538,4077,26,0
1538,2855,26,1
1538,3800,26,1
1539,4740,58,0
1539,1077,58,0
1539,722,58,1
1539,1131,58,0
1539,551,58,0
1540,1445,30,1
1540,2846,30,0
1540,2032,30,0
1540,3228,30,1
1540,1802,30,0
1540,1138,30,0
1540,1967,30,1
1540,3245,30,1
1541,4685,31,1
1541,1297,31,0
1541,3894,31,1
1541,958,31,1
1541,1457,31,0
1541,1105,31,1
1541,4297,31,0
1542,1839,67,1
1542,4378,67,1
1542,4096,67,0
1543,3807,41,1
1543,3635,41,1
1544,853,34,1
1544,2786,34,0
1544,3596,34,0
1545,2605,22,1
1546,2850,38,0
1546,2123,38,1
1546,3178,38,0
1546,1807,38,1
1547,1333,38,0
1547,250,38,0
1547,3825,38,1
1547,225,38,1
1547,2176,38,1
1547,841,38,1
1548,1791,63,1
1548,3564,63,0
1548,3082,63,0
1548,713,63,1
1548,3845,63,0
1549,4670,21,1
1549,4112,21,1
1549,2871,21,1
1549,2081,21,1
1549,3267,21,1
1550,5085,36,1
1550,4983,36,1
1550,349,36,1
1550,4457,36,1
1550,4781,36,0
1551,1266,29,1
1551,2762,29,1
1552,5004,69,1
1552,614,69,1
1552,921,69,1
1553,3490,41,0
1553,3804,41,1
1553,1511,41,0
1553,960,41,0
1553,4058,41,1
1554,3769,54,1
1554,1738,54,0
1554,2664,54,0
1554,862,54,1
1555,1967,48,1
1555,5217,48,0
1555,1600,48,1
1555,695,48,1
1555,1463,48,1
1556,2217,22,1
1556,2048,22,1
1556,2341,22,1
1556,2563,22,0
1557,2535,57,0
1557,5022,57,0
1557,1796,57,0
1557,494,57,1
1558,2624,67,0
1558,3212,67,1
1558,3465,67,1
1558,996,67,1
1558,2279,67,0
1559,4354,50,0
1559,2004,50,0
1559,391,50,0
1559,1116,50,1
1559,1813,50,0
1560,2530,62,1
1560,2627,62,0
1561,4854,38,0
1561,4100,38,1
1561,1957,38,0
1562,1143,61,1
1562,873,61,0
1562,2446,61,0
1562,381,61,0
1562,3403,61,0
1562,4466,61,0
1563,761,29,0
1563,1302,29,0
1563,1222,29,0
1564,363,36,0
1564,1127,36,1
1564,1577,36,0
1564,207,36,0
1564,747,36,0
1565,3323,54,0
1565,3387,54,0
1566,2780,31,1
1566,1432,31,1
1566,3748,31,0
1566,1222,31,0
1566,3441,31,0
1567,387,30,1
1567,2108,30,1
1568,1773,48,1
1568,728,48,0
1568,1368,48,1
1569,800,55,0
1569,1285,55,0
1569,2243,55,1
1569,2325,55,0
1570,3888,25,0
1570,4475,25,0
1570,348,25,1
1570,780,25,0
1571,3699,20,1
1571,4129,20,1
1571,2743,20,1
1571,3856,20,0
1572,1792,25,1
1572,1371,25,1
1572,1267,25,1
1572,3168,25,0
1573,2425,50,0
1573,4598,50,1
1573,825,50,1
1574,4057,27,1
1574,2956,27,1
1574,3005,27,1
1574,1695,27,0
1574,2906,27,1
1575,5080,21,0
