User_ID,Age,Gender,Income_Level,Cultural_Eco_Alignment,Emotional_Guilt_Score,Emotional_Pride_Score,Social_Influence_Score,Green_Knowledge_Level,Time_Spent_on_Green_Products,Clicks_on_Green_Products,Previous_Green_Purchases,Session_Duration_Minutes,Device_Type,Referral_Source,Product_Category,Green_Product_Rating,Green_Consumption_Score,Green_Purchase_Made
U00182,34,Male,Medium,4,5,7,3,2,7.983561040445307,4,4,15.339773978758446,Tablet,Organic Search,Non-Eco-Friendly,1,0.46991780520222665,0
U00183,19,Female,Low,9,10,10,8,1,10.422634918921622,5,2,22.588815821334347,Mobile,Social Media,Eco-Friendly,2,0.767113175,1
U00184,19,Female,Medium,6,7,6,10,6,14.551078918323727,2,2,10.967958556533326,Desktop,Email,Non-Eco-Friendly,3,0.6427553945916187,1
U00185,45,Female,Low,4,2,7,3,10,9.082359139214235,3,1,13.954572899360528,Desktop,Social Media,Non-Eco-Friendly,5,0.4604117956960712,0
U00186,40,Other,High,3,10,2,10,8,3.954006443801969,4,1,20.588192658307964,Desktop,Social Media,Non-Eco-Friendly,4,0.5297700322190099,1
U00187,54,Other,Medium,4,8,9,9,10,10.283708416484098,5,1,13.347736999125212,Tablet,Ads,Non-Eco-Friendly,4,0.6964185420824205,1
U00188,49,Female,Medium,3,4,10,1,10,10.567280200282761,2,2,14.849316980178285,Desktop,Ads,Eco-Friendly,5,0.5328364010014137,1
U00189,50,Female,Low,2,3,10,5,2,10.929188144513764,4,2,12.15288032939374,Desktop,Email,Non-Eco-Friendly,1,0.4646459407225689,0
U00190,18,Female,Medium,5,10,1,3,9,14.59935757977215,4,0,13.854479128294798,Desktop,Email,Non-Eco-Friendly,4,0.5329967878988608,1
U00191,36,Other,High,2,8,1,6,3,15.094616200449492,2,3,19.696703004670685,Desktop,Ads,Non-Eco-Friendly,4,0.4254730810022475,0
U00192,19,Other,High,6,2,3,10,8,7.028945638091667,3,3,27.8513868,Tablet,Ads,Non-Eco-Friendly,2,0.4801447281904584,0
U00193,43,Male,Medium,3,3,3,2,8,6.919282709755283,0,1,3.2504916801623374,Tablet,Ads,Non-Eco-Friendly,2,0.3245964135487765,0
U00194,49,Male,Medium,6,3,1,9,3,4.799006445222634,7,3,6.144867501805754,Mobile,Ads,Non-Eco-Friendly,2,0.4089950322261132,0
U00195,23,Female,Medium,10,10,7,6,3,13.494078351402381,0,4,14.009666575740821,Desktop,Email,Eco-Friendly,4,0.737470392,1
U00196,49,Other,High,9,1,4,7,6,17.244100541688578,0,4,15.347506344972633,Tablet,Email,Non-Eco-Friendly,4,0.5362205027084429,1
U00197,21,Other,Medium,1,6,10,5,1,8.424590360455383,1,2,13.476436764504532,Mobile,Social Media,Eco-Friendly,5,0.4671229518022769,0
U00198,28,Other,Medium,6,2,2,9,4,8.792847176375034,1,1,11.127049989923506,Mobile,Social Media,Non-Eco-Friendly,5,0.3889642358818751,0
U00199,34,Female,Medium,9,1,10,1,1,17.33391278449488,0,0,6.373497469750596,Desktop,Social Media,Non-Eco-Friendly,1,0.5066695639224743,1
U00200,55,Male,Medium,4,2,5,5,3,12.527789266075038,1,3,10.724645650073956,Mobile,Email,Eco-Friendly,4,0.3976389463303752,0
U00201,41,Female,Low,2,6,6,10,9,12.181178524005276,5,2,20.720656332985218,Tablet,Organic Search,Non-Eco-Friendly,5,0.5759058926200264,1
U00202,22,Male,Medium,4,4,9,6,5,4.045417470131366,0,0,15.651467433970915,Mobile,Social Media,Non-Eco-Friendly,5,0.47022708735065677,0
U00203,51,Male,Medium,1,6,4,7,5,13.393640346397095,6,5,19.728933285334318,Mobile,Organic Search,Eco-Friendly,2,0.4869682017319855,0
U00204,23,Female,Medium,3,9,2,4,4,5.354318297451209,3,4,6.576101510202095,Tablet,Organic Search,Eco-Friendly,2,0.4417715914872561,0
U00205,39,Male,Low,10,10,5,1,3,4.32989907,4,1,25.10900324499007,Mobile,Organic Search,Eco-Friendly,2,0.591649495,1
U00206,28,Male,Medium,9,10,3,8,5,8.266142116166439,0,4,11.066807441162604,Mobile,Ads,Eco-Friendly,3,0.6513307105808323,1
U00207,33,Other,Medium,10,8,2,10,4,7.071036382756549,7,3,18.326411395629687,Mobile,Email,Non-Eco-Friendly,5,0.6403551819137827,1
U00208,50,Male,Medium,5,1,1,4,8,8.892001528074804,4,4,14.124436276209883,Mobile,Email,Eco-Friendly,2,0.364460008,0
U00209,26,Female,Low,6,8,10,3,4,2.7950918273754066,0,3,11.219899630009564,Desktop,Social Media,Eco-Friendly,2,0.5939754591368771,1
U00210,23,Female,Medium,3,9,2,7,8,14.794081532338362,2,1,18.02972978885726,Desktop,Social Media,Eco-Friendly,4,0.5239704076616918,1
U00211,33,Male,Medium,5,6,6,2,6,15.638431472582145,8,3,19.20356858059031,Tablet,Email,Non-Eco-Friendly,2,0.5681921573629108,1
U00212,46,Other,Medium,8,10,8,8,5,0.2632876292959292,3,2,33.816100033437415,Mobile,Ads,Eco-Friendly,4,0.6863164381464797,1
U00213,20,Other,Medium,6,5,3,6,4,14.892289028332751,2,2,19.474889632344567,Tablet,Email,Non-Eco-Friendly,1,0.4844614451416637,0
U00214,37,Male,Medium,4,6,9,7,4,5.947356850891868,3,2,19.369884080385777,Desktop,Organic Search,Non-Eco-Friendly,2,0.5547367842544595,1
U00215,53,Male,High,2,6,9,5,4,14.28487768491393,4,1,23.01417136588698,Mobile,Email,Non-Eco-Friendly,4,0.5314243884245697,1
U00216,36,Female,Low,9,9,2,9,9,9.657767536667922,1,5,18.722978143316602,Mobile,Ads,Non-Eco-Friendly,2,0.6832888376833397,1
U00217,43,Male,High,1,4,8,5,4,10.143877820404994,5,4,14.728996617374426,Desktop,Email,Eco-Friendly,1,0.465719389,0
U00218,20,Other,Medium,1,2,10,5,9,9.074511752893907,1,1,17.280075239705408,Mobile,Email,Eco-Friendly,2,0.4603725587644695,0
U00219,36,Male,Low,4,9,5,3,10,16.06064602116743,5,3,20.98364924955952,Mobile,Email,Non-Eco-Friendly,4,0.6253032301058371,1
U00220,37,Female,Low,7,2,4,1,6,3.8020599373748585,2,3,24.735342204234364,Desktop,Organic Search,Eco-Friendly,1,0.3890102996868744,0
U00221,49,Female,Medium,1,10,10,2,10,13.039201693675043,1,4,4.425207076101582,Tablet,Social Media,Eco-Friendly,1,0.6501960084683753,1
U00222,24,Female,Medium,9,9,5,8,7,15.506650824447751,0,1,1.7683153510410268,Tablet,Ads,Eco-Friendly,1,0.6975332541222387,1
U00223,58,Female,Medium,4,2,4,1,10,13.581700402702053,2,1,24.438628138366326,Mobile,Organic Search,Eco-Friendly,3,0.3979085020135103,0
U00224,50,Female,Medium,3,8,8,7,3,21.623494571617087,1,2,9.417776340355033,Desktop,Email,Non-Eco-Friendly,4,0.6131174728580854,1
U00225,57,Male,Medium,1,9,4,5,8,7.355266186376506,2,1,3.3944690439532863,Tablet,Email,Eco-Friendly,3,0.46677633093188237,0
U00226,56,Male,Medium,10,10,10,3,3,14.786524112967657,0,1,2.736255257060927,Tablet,Social Media,Eco-Friendly,1,0.7439326205648382,1
U00227,35,Male,Low,4,9,6,7,1,9.469546823292898,3,0,27.612936179451232,Mobile,Social Media,Non-Eco-Friendly,3,0.5223477341164645,1
U00228,57,Male,Medium,9,10,2,9,10,16.167030381763347,6,2,21.143289701695934,Tablet,Social Media,Eco-Friendly,2,0.7408351519088168,1
U00229,18,Female,Medium,10,9,5,2,5,9.961555021393153,2,2,9.434350297531534,Desktop,Organic Search,Eco-Friendly,3,0.6298077751069657,1
U00230,28,Other,Low,6,2,6,8,2,8.060621090687652,0,1,9.723719616028454,Tablet,Ads,Eco-Friendly,5,0.4303031054534383,0
U00231,45,Male,Low,6,4,5,9,10,16.530361019358146,2,1,15.384043010092991,Desktop,Social Media,Non-Eco-Friendly,1,0.5926518050967907,1
U00232,42,Other,Medium,1,7,2,3,6,7.5421903049053505,1,3,21.01573348473896,Desktop,Email,Eco-Friendly,1,0.36271095152452676,0
U00233,40,Male,Medium,10,2,7,2,10,2.9363712054972186,6,2,12.941945672073354,Mobile,Ads,Eco-Friendly,4,0.5646818560274861,1
U00234,48,Male,High,2,1,4,7,9,7.415765584130858,4,1,9.497802079177362,Tablet,Email,Non-Eco-Friendly,2,0.3670788279206543,0
U00235,47,Other,High,6,3,8,5,1,13.095164732942663,1,1,22.945325933087837,Mobile,Email,Eco-Friendly,4,0.48047582366471325,0
U00236,59,Female,Medium,2,4,7,5,4,16.960193757935457,2,1,14.81913298698707,Tablet,Ads,Non-Eco-Friendly,3,0.4548009687896773,0
U00237,52,Male,Medium,3,8,7,10,1,10.55564687648256,5,2,13.658618590398074,Mobile,Organic Search,Non-Eco-Friendly,5,0.5677782343824128,1
U00238,24,Male,Medium,4,6,9,5,1,16.590985336170128,2,4,19.14487237321744,Mobile,Ads,Non-Eco-Friendly,5,0.5729549266808507,1
U00239,33,Male,Medium,5,2,1,4,8,3.209125392612032,3,1,1,Mobile,Social Media,Eco-Friendly,5,0.32104562696306016,0
U00240,43,Other,Low,9,9,10,5,2,7.783682675910486,2,0,18.318943608281682,Tablet,Ads,Eco-Friendly,5,0.6789184133795524,1
U00241,19,Female,Medium,4,2,6,4,1,8.557124414229495,1,1,17.876412935151237,Mobile,Social Media,Eco-Friendly,2,0.3477856220711475,0
U00242,18,Other,High,9,5,6,6,8,9.427202862637401,5,2,5.3475841589786715,Desktop,Social Media,Eco-Friendly,3,0.6321360143131869,1
U00243,29,Other,Medium,10,4,6,4,4,10.420471941250982,3,0,1.4103880971212632,Tablet,Ads,Eco-Friendly,5,0.54710236,1
U00244,22,Female,Medium,3,7,6,2,3,13.454554786960964,3,3,11.049469125071884,Desktop,Ads,Non-Eco-Friendly,1,0.4822727739348049,0
U00245,54,Other,Medium,8,8,10,9,4,7.775965809147548,2,1,16.28081352213683,Mobile,Social Media,Non-Eco-Friendly,3,0.7088798290457378,1
U00246,49,Female,Low,1,5,7,2,5,10.695143434765628,5,1,16.99409712,Mobile,Email,Non-Eco-Friendly,2,0.41847571717382814,0
U00247,26,Male,Medium,9,10,10,9,1,9.774385548379742,2,7,26.92832535875342,Desktop,Ads,Non-Eco-Friendly,5,0.8088719277418986,1
U00248,58,Female,Medium,9,5,6,10,1,5.370550481,2,1,16.28393621314842,Mobile,Organic Search,Eco-Friendly,2,0.5568527524027211,1
U00249,52,Male,Low,10,2,1,6,3,9.431666554592823,2,1,5.2082133788690435,Tablet,Social Media,Non-Eco-Friendly,5,0.4171583327729641,0
U00250,36,Other,Low,2,8,3,9,6,9.281702351,0,0,13.243199891790013,Desktop,Email,Non-Eco-Friendly,1,0.456408512,0
U00251,33,Other,High,4,2,2,9,1,9.174597175,3,5,5.9094962350778175,Tablet,Ads,Eco-Friendly,3,0.37087298587492384,0
U00252,20,Male,Low,8,10,6,3,2,10.158797282907253,5,1,13.746275124571445,Tablet,Ads,Non-Eco-Friendly,1,0.6157939864145363,1
U00253,37,Other,Medium,7,6,8,1,7,10.37836770306693,2,2,24.862375302380478,Tablet,Email,Eco-Friendly,5,0.5818918385153348,1
U00254,41,Female,Low,1,8,3,1,1,7.838524104463349,2,0,18.214699644655177,Mobile,Organic Search,Eco-Friendly,4,0.30919262052231683,0
U00255,50,Male,High,5,6,10,3,7,16.363573669856322,4,2,9.954506422,Mobile,Social Media,Eco-Friendly,3,0.6418178683492817,1
U00256,41,Other,Low,7,4,8,5,4,4.1525968539849165,5,2,19.146385388749735,Desktop,Ads,Non-Eco-Friendly,2,0.5357629842699247,1
U00257,28,Male,Medium,4,4,8,3,10,6.395149457650518,4,4,9.555524854069207,Desktop,Organic Search,Non-Eco-Friendly,5,0.5419757472882527,1
U00258,25,Female,High,1,6,5,9,6,23.89981812111778,2,2,1,Tablet,Social Media,Non-Eco-Friendly,1,0.5394990906055889,1
U00259,53,Female,High,9,4,8,9,8,4.8100432250538505,2,2,6.3656126305591165,Mobile,Organic Search,Non-Eco-Friendly,4,0.6440502161252692,1
U00260,55,Other,Low,5,8,6,3,9,3.231226626451207,2,2,18.209082812973087,Mobile,Social Media,Non-Eco-Friendly,5,0.5461561331322561,1
U00261,57,Female,High,2,9,5,3,6,13.672383725006089,2,0,20.406352282060165,Mobile,Social Media,Non-Eco-Friendly,2,0.48836191862503037,0
U00262,37,Male,Medium,8,1,9,5,9,0,2,5,27.023533806765645,Desktop,Organic Search,Eco-Friendly,1,0.5599999999999999,1
U00263,52,Female,Medium,2,4,7,2,4,8.823630450137806,3,1,17.388257403023495,Mobile,Social Media,Eco-Friendly,3,0.38911815225068913,0
U00264,42,Male,Low,3,4,8,6,6,20.729124625382443,5,6,24.430115053860234,Tablet,Ads,Non-Eco-Friendly,4,0.6086456231269123,1
U00265,52,Male,Low,10,2,1,7,8,2.2753203892329976,3,3,19.41065210692053,Tablet,Ads,Non-Eco-Friendly,5,0.4663766019461651,0
U00266,42,Female,Medium,1,6,2,9,9,0.090177571,3,3,21.561818973304227,Tablet,Organic Search,Eco-Friendly,5,0.4054508878565322,0
U00267,46,Other,Medium,2,3,8,6,3,2.5040939902115085,5,2,22.712043406123556,Mobile,Organic Search,Eco-Friendly,5,0.4075204699510575,0
U00268,35,Female,Medium,7,7,9,3,2,14.491797841734929,4,1,18.409120094941965,Tablet,Social Media,Eco-Friendly,5,0.6124589892086747,1
U00269,35,Male,Medium,10,5,4,5,6,15.623883599929062,1,5,22.523941051764453,Tablet,Social Media,Non-Eco-Friendly,1,0.6231194179996453,1
U00270,19,Male,Medium,2,4,10,4,4,7.437056015107456,2,0,10.110128654320977,Desktop,Organic Search,Non-Eco-Friendly,3,0.44718528007553726,0
U00271,52,Female,Low,6,5,10,5,1,13.416062020005345,1,2,1,Desktop,Email,Non-Eco-Friendly,2,0.5720803101000267,1
U00272,33,Other,Medium,3,8,9,8,8,16.95127663755995,5,3,19.55517792865211,Mobile,Organic Search,Eco-Friendly,4,0.6997563831877998,1
U00273,58,Other,Low,4,3,4,8,9,18.936732072149127,0,1,17.62344971601071,Mobile,Email,Non-Eco-Friendly,5,0.49468366036074557,0
U00274,53,Male,Medium,8,7,10,6,9,8.768323594100758,5,2,8.873095309974985,Mobile,Email,Non-Eco-Friendly,5,0.7388416179705037,1
U00275,50,Male,Medium,3,6,10,1,2,0,4,1,6.162833188347371,Mobile,Organic Search,Non-Eco-Friendly,3,0.44000000000000006,0
U00276,21,Other,High,10,1,10,8,9,5.895605387951567,3,2,15.914724299248334,Mobile,Organic Search,Non-Eco-Friendly,3,0.6544780269397579,1
U00277,50,Female,Low,6,7,9,8,7,7.865979025323712,3,1,20.018453666698576,Desktop,Organic Search,Non-Eco-Friendly,1,0.6543298951266185,1
U00278,31,Male,Low,1,7,7,2,5,8.705306017108047,3,1,18.639370506356094,Desktop,Email,Non-Eco-Friendly,1,0.4385265300855402,0
U00279,38,Male,Low,7,1,2,4,7,9.060702994956403,1,4,7.86248265,Desktop,Ads,Eco-Friendly,1,0.400303515,0
U00280,37,Other,Low,8,9,9,2,9,15.594472989653347,1,3,9.432314244,Tablet,Ads,Non-Eco-Friendly,4,0.7429723649482668,1
U00281,25,Female,Low,8,6,4,4,8,16.372142133437908,2,3,19.68639748622302,Tablet,Organic Search,Eco-Friendly,1,0.6018607106671896,1
U00282,24,Other,High,3,2,8,10,6,9.141631730376083,3,1,15.508802875445905,Desktop,Organic Search,Eco-Friendly,5,0.4907081586518804,0
U00283,20,Female,Low,10,5,7,7,4,15.492424380259093,3,1,22.42107740322026,Desktop,Social Media,Eco-Friendly,1,0.6524621219012955,1
U00284,34,Female,Low,1,4,7,9,1,11.788306833155447,3,3,12.737096421993126,Mobile,Social Media,Non-Eco-Friendly,4,0.44394153416577725,0
U00285,50,Female,Medium,9,7,8,8,6,10.322529864312859,4,5,20.176673605630057,Desktop,Social Media,Non-Eco-Friendly,1,0.7416126493215645,1
U00286,29,Male,Medium,6,8,1,9,3,14.53272078554982,5,1,14.722451217793369,Mobile,Organic Search,Non-Eco-Friendly,1,0.5276636039277491,1
U00287,39,Other,Medium,9,1,5,8,6,10.361260241189578,2,5,9.940391340314193,Desktop,Ads,Non-Eco-Friendly,5,0.5518063012059479,1
U00288,39,Other,Low,7,5,2,2,6,20.28905588548881,2,1,21.49713983457081,Mobile,Ads,Eco-Friendly,5,0.48144527942744403,0
U00289,47,Female,Medium,1,3,2,7,4,2.8079441660272044,3,2,8.052073592250109,Desktop,Organic Search,Non-Eco-Friendly,5,0.27903972083013606,0
U00290,55,Male,Low,1,1,1,2,2,7.424145504539911,2,2,15.519063271517776,Mobile,Organic Search,Eco-Friendly,1,0.16712072752269955,0
U00291,55,Male,Low,6,3,5,2,9,9.367405515,4,1,16.24240491,Tablet,Email,Non-Eco-Friendly,5,0.46683702757615125,0
U00292,25,Other,High,5,6,2,4,2,12.197263452289953,5,2,14.157979019473425,Tablet,Email,Non-Eco-Friendly,3,0.4259863172614498,0
U00293,44,Male,Low,9,7,4,1,3,16.339802435515445,4,2,21.935596500877544,Mobile,Ads,Eco-Friendly,2,0.5616990121775772,1
U00294,44,Male,Medium,2,8,3,5,10,9.878007163819216,4,2,19.00830774439779,Mobile,Social Media,Eco-Friendly,2,0.499390036,0
U00295,51,Female,Medium,8,4,3,6,1,2.8888517524689643,5,2,18.17399942455645,Tablet,Ads,Eco-Friendly,5,0.42944425876234493,0
U00296,38,Male,Medium,5,3,2,9,7,14.212569482275022,2,3,15.479241450602103,Desktop,Email,Non-Eco-Friendly,4,0.47106284741137505,0
U00297,47,Female,High,2,5,6,10,1,13.774793830709822,5,0,27.99429399353741,Mobile,Ads,Eco-Friendly,5,0.4638739691535491,0
U00298,50,Other,Low,10,9,2,8,9,0.29070670310296975,1,4,25.252670812172603,Desktop,Email,Eco-Friendly,5,0.6364535335155149,1
U00299,45,Male,Medium,6,6,8,2,1,9.980979331646003,2,1,21.436003810869167,Tablet,Email,Eco-Friendly,1,0.4999048966582299,0
U00300,50,Other,High,10,9,8,1,5,2.0492908465985105,3,0,20.285719115553775,Tablet,Social Media,Non-Eco-Friendly,4,0.6252464542329925,1
U00301,22,Other,Medium,8,6,5,2,7,6.676744512489687,3,1,10.784192759025679,Mobile,Social Media,Eco-Friendly,5,0.5283837225624485,1
U00302,36,Male,High,4,2,10,7,3,5.485955365186001,3,0,14.656445570412268,Desktop,Email,Eco-Friendly,3,0.4624297768259301,0
U00303,21,Male,Low,2,5,7,4,9,14.046323491209929,2,1,19.45074632203333,Tablet,Organic Search,Non-Eco-Friendly,2,0.5002316174560495,1
U00304,52,Other,Medium,5,9,4,10,8,10.584150870860919,5,1,22.36106731798546,Desktop,Social Media,Eco-Friendly,3,0.6279207543543045,1
U00305,34,Male,Low,2,8,1,5,3,3.572044996219862,3,2,21.244334623990913,Tablet,Email,Eco-Friendly,3,0.3528602249810993,0
U00306,45,Female,Medium,2,7,2,7,5,14.400329814786712,2,2,19.06673606306521,Mobile,Organic Search,Eco-Friendly,3,0.4420016490739336,0
U00307,47,Female,High,6,1,10,3,7,2.8309708803579277,3,0,29.00438152550034,Desktop,Organic Search,Non-Eco-Friendly,4,0.4691548544017897,0
U00308,46,Male,Low,10,4,10,10,4,11.650568952354718,6,2,14.050882998798167,Desktop,Ads,Eco-Friendly,4,0.7282528447617735,1
U00309,23,Other,Medium,9,7,4,2,5,5.929946653542221,8,2,22.092328631572723,Mobile,Ads,Eco-Friendly,4,0.5596497332677112,1
U00310,52,Male,Low,4,7,1,7,3,8.171614587,3,3,21.24008032713915,Mobile,Social Media,Eco-Friendly,2,0.42585807293673705,0
U00311,58,Male,Medium,6,6,8,5,9,12.52135374019192,0,5,18.108461845463523,Mobile,Organic Search,Eco-Friendly,1,0.6526067687009596,1
U00312,54,Other,Medium,7,8,9,1,10,12.607246995297645,5,2,18.36350163194961,Mobile,Social Media,Eco-Friendly,5,0.6980362349764883,1
U00313,41,Other,High,6,6,4,1,9,16.68484537,3,1,18.222413633779507,Tablet,Email,Eco-Friendly,5,0.528424227,1
U00314,46,Female,Medium,8,10,10,9,7,9.588731501642734,4,2,10.042345765847216,Desktop,Social Media,Eco-Friendly,1,0.8079436575082136,1
U00315,48,Other,Medium,4,3,3,5,10,11.532254314816704,3,0,17.806027080267786,Tablet,Organic Search,Non-Eco-Friendly,5,0.42266127157408356,0
U00316,52,Female,Low,1,4,2,1,2,7.811313387978377,2,5,20.237964530040184,Mobile,Ads,Non-Eco-Friendly,3,0.2690565669398919,0
U00317,50,Other,Low,7,3,5,7,7,10.909949413113988,3,1,17.253555109327465,Tablet,Social Media,Non-Eco-Friendly,2,0.519549747,1
U00318,38,Male,Low,3,1,3,9,7,12.197430240042559,1,1,2.1054206967384754,Tablet,Ads,Eco-Friendly,5,0.3759871512002128,0
U00319,49,Female,Low,6,10,10,1,5,9.508450763,3,1,3.896817931413933,Desktop,Social Media,Non-Eco-Friendly,2,0.6525422538136405,1
U00320,40,Female,High,2,5,7,10,9,0.9812475795375182,0,2,9.272376115,Desktop,Email,Eco-Friendly,1,0.4949062378976876,0
U00321,50,Female,Medium,9,1,6,4,3,11.657354481654476,1,1,14.216509247164712,Desktop,Organic Search,Eco-Friendly,5,0.4632867724082724,0
U00322,20,Male,Medium,1,1,1,3,4,11.822807386777285,3,3,9.648171664247421,Mobile,Social Media,Eco-Friendly,2,0.23411403693388647,0
U00323,35,Male,Low,6,2,8,5,1,6.599132618260246,1,4,19.521384107934413,Mobile,Email,Non-Eco-Friendly,3,0.45799566309130124,0
U00324,42,Male,High,6,4,2,7,6,3.5780648196374285,0,2,23.34399240872598,Desktop,Email,Non-Eco-Friendly,3,0.40789032409818715,0
U00325,59,Male,Medium,5,6,5,8,4,17.379395752519827,0,2,24.335688188035682,Tablet,Email,Eco-Friendly,1,0.5468969787625991,1
U00326,48,Male,Low,5,8,9,2,1,12.45722755447201,4,2,17.357678906712255,Desktop,Ads,Eco-Friendly,4,0.572286138,1
U00327,20,Female,Medium,1,3,8,7,2,8.854594845391452,3,2,22.58912711868406,Mobile,Ads,Non-Eco-Friendly,5,0.4092729742269573,0
U00328,57,Male,Medium,10,1,2,1,3,4.314835584262563,4,1,11.062137584668868,Tablet,Email,Non-Eco-Friendly,3,0.35157417792131285,0
U00329,41,Female,Low,5,3,9,7,9,5.890925858,7,2,13.938424295760573,Mobile,Email,Non-Eco-Friendly,3,0.5844546292894665,1
U00330,49,Male,Medium,2,3,5,8,8,16.51295198393116,3,2,6.831082725015353,Desktop,Social Media,Non-Eco-Friendly,1,0.47756475991965586,0
U00331,39,Other,Medium,7,5,10,2,7,10.68830970434023,1,2,23.44829544280212,Desktop,Social Media,Non-Eco-Friendly,3,0.6084415485217012,1
U00332,40,Female,Low,3,4,6,9,4,7.247064664996467,3,5,28.761620964045854,Tablet,Organic Search,Non-Eco-Friendly,5,0.49123532332498243,0
U00333,19,Other,High,4,4,3,1,1,12.54844615612328,3,2,12.559815984256197,Desktop,Social Media,Non-Eco-Friendly,1,0.33774223078061644,0
U00334,44,Female,High,3,9,3,6,8,5.928009062768381,2,3,1,Mobile,Organic Search,Eco-Friendly,2,0.5096400453138419,1
U00335,59,Other,Medium,3,7,10,1,4,17.504215151401894,7,0,8.312186944254131,Mobile,Organic Search,Eco-Friendly,1,0.5725210757570094,1
U00336,19,Male,Medium,4,4,8,3,3,16.764002674483628,2,2,10.448794095396893,Mobile,Organic Search,Non-Eco-Friendly,5,0.4938200133724181,0
U00337,43,Male,Medium,5,3,10,6,9,7.667129643986117,4,2,5.716580474454169,Tablet,Ads,Non-Eco-Friendly,5,0.5883356482199307,1
U00338,34,Male,Medium,1,6,10,3,10,6.856648764845698,3,1,7.787846446,Mobile,Social Media,Eco-Friendly,2,0.5292832438242285,1
U00339,57,Female,Medium,4,3,2,8,4,0,2,2,16.43232757913323,Desktop,Email,Non-Eco-Friendly,1,0.33000000000000007,0
U00340,50,Other,Low,8,6,2,5,4,2.592096142,0,1,19.618057285714393,Tablet,Organic Search,Eco-Friendly,5,0.43296048071121584,0
U00341,26,Male,Medium,10,9,5,2,9,3.302651125211219,7,2,1,Mobile,Email,Eco-Friendly,5,0.6615132556260561,1
U00342,56,Other,High,7,6,6,4,2,10.67595170493693,5,4,11.27486940562985,Mobile,Organic Search,Non-Eco-Friendly,2,0.5583797585246848,1
U00343,46,Other,Medium,9,4,2,9,5,8.368831477793202,5,3,15.263733432960114,Desktop,Social Media,Eco-Friendly,4,0.536844157,1
U00344,59,Male,Low,5,5,5,4,4,3.273322562923793,1,1,7.532627117207372,Desktop,Organic Search,Non-Eco-Friendly,1,0.4113666128146189,0
U00345,43,Male,Medium,10,6,7,10,9,8.594179787677213,4,3,16.65328908708523,Tablet,Social Media,Non-Eco-Friendly,5,0.7429708989383862,1
U00346,52,Other,Low,4,3,10,10,5,12.526685738236743,4,3,14.17519197684722,Mobile,Email,Eco-Friendly,3,0.6026334286911837,1
U00347,42,Male,Low,8,8,10,8,9,12.639196749577936,2,4,11.859865649849564,Mobile,Social Media,Eco-Friendly,2,0.8031959837478897,1
U00348,41,Male,Low,9,4,8,5,9,0.5016485957055945,1,3,8.948558717703538,Desktop,Email,Eco-Friendly,4,0.597508243,1
U00349,30,Male,Medium,7,8,7,10,2,9.358682597580845,4,1,16.913854528252756,Tablet,Social Media,Non-Eco-Friendly,4,0.6367934129879043,1
U00350,24,Female,Medium,7,10,8,1,9,3.0832961151419482,5,2,9.655586627,Desktop,Organic Search,Non-Eco-Friendly,2,0.6604164805757098,1
U00351,53,Other,Medium,5,10,9,7,3,14.50864348570137,5,2,2.8689034805606255,Desktop,Organic Search,Non-Eco-Friendly,4,0.6975432174285069,1
U00352,37,Other,Low,4,3,5,3,4,13.920732081767493,2,2,15.154695264856551,Tablet,Social Media,Non-Eco-Friendly,5,0.40960366040883744,0
U00353,18,Female,High,10,10,5,10,1,5.509863868377708,6,3,6.326837178,Mobile,Email,Non-Eco-Friendly,4,0.6975493193418885,1
U00354,25,Other,High,1,7,10,8,1,6.169773987998001,3,2,3.4766258973490416,Mobile,Email,Non-Eco-Friendly,1,0.5158488699399901,1
U00355,33,Male,High,10,9,4,3,1,7.693664747508464,4,0,15.90665455,Mobile,Email,Non-Eco-Friendly,3,0.5584683237375423,1
U00356,31,Other,Low,10,4,9,1,9,0,4,1,13.859635905998125,Tablet,Social Media,Eco-Friendly,5,0.59,1
U00357,29,Male,Medium,7,8,5,5,8,11.679840867202882,2,1,8.935643679684965,Tablet,Social Media,Non-Eco-Friendly,2,0.6083992043360144,1
U00358,40,Female,High,1,3,2,2,5,8.635777268299346,10,1,16.602581707273938,Tablet,Social Media,Eco-Friendly,3,0.29317888634149675,0
U00359,32,Male,Medium,1,7,10,4,5,14.850875412839295,4,1,17.967526181294836,Tablet,Social Media,Eco-Friendly,5,0.5542543770641964,1
U00360,45,Other,Low,5,3,8,1,9,4.507953910187236,3,3,16.678799765465012,Tablet,Email,Non-Eco-Friendly,3,0.48753976955093625,0
U00361,51,Other,Low,9,7,7,9,3,6.904385258750342,0,0,16.42467329,Desktop,Email,Eco-Friendly,4,0.6145219262937518,1
U00362,19,Other,Medium,6,10,8,6,3,2.4673737098044235,2,2,3.7623188105813608,Mobile,Ads,Eco-Friendly,2,0.6123368685490221,1
U00363,49,Female,High,3,10,3,8,7,4.978547182528734,2,1,24.052659366447248,Tablet,Social Media,Eco-Friendly,2,0.5148927359126436,1
U00364,40,Female,Medium,3,6,4,4,9,4.090090019658906,1,2,18.90229369664309,Mobile,Ads,Non-Eco-Friendly,1,0.43545045009829453,0
U00365,39,Other,Medium,7,2,5,9,6,14.979868394232229,4,1,8.344463570270573,Tablet,Social Media,Eco-Friendly,4,0.5348993419711612,1
